Tool,File,Contract,Vulnerability,Severity,SWC-ID,Remediation,Description/More Info,Execution time,Total Time
slither,smartbugs-dataset/arithmetic/integer_overflow_minimal.sol,TimeLock,TimeLock.withdraw() (smartbugs-dataset/arithmetic/timelock.sol#25-31) uses timestamp for comparisons,Low,SWC-ID: https://swcregistry.io/docs/SWC-116,"Developers should write smart contracts with the notion that block values are not precise, and the use of them can lead to unexpected effects. Alterna-tively, they may make use of oracles. refer to https://swcregistry.io/docs/SWC-116/ ",https://github.com/crytic/slither/wiki/Detector-Documentation#block-timestamp,0.8052921295166016,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_minimal.sol,Version,Version constraint ^0.4.0 contains known severe issues (https://solidity.readthedocs.io/en/latest/bugs.html),High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,No description provided,0.8052921295166016,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_minimal.sol,Token,"Token.transfer(address,uint256) (smartbugs-dataset/arithmetic/token.sol#18-25) contains a tautology or contradiction:",High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#tautology-or-contradiction,0.8052921295166016,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_minimal.sol,Version,Version constraint ^0.4.18 contains known severe issues (https://solidity.readthedocs.io/en/latest/bugs.html),High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#incorrect-versions-of-solidity,0.8052921295166016,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_minimal.sol,Parameter,"Parameter Token.transfer(address,uint256)._to (smartbugs-dataset/arithmetic/token.sol#18) is not in mixedCase",High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#conformance-to-solidity-naming-conventions,0.8052921295166016,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_add.sol,TimeLock,TimeLock.withdraw() (smartbugs-dataset/arithmetic/timelock.sol#25-31) uses timestamp for comparisons,Low,SWC-ID: https://swcregistry.io/docs/SWC-116,"Developers should write smart contracts with the notion that block values are not precise, and the use of them can lead to unexpected effects. Alterna-tively, they may make use of oracles. refer to https://swcregistry.io/docs/SWC-116/ ",https://github.com/crytic/slither/wiki/Detector-Documentation#block-timestamp,0.7994511127471924,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_add.sol,Version,Version constraint ^0.4.0 contains known severe issues (https://solidity.readthedocs.io/en/latest/bugs.html),High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,No description provided,0.7994511127471924,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_add.sol,Token,"Token.transfer(address,uint256) (smartbugs-dataset/arithmetic/token.sol#18-25) contains a tautology or contradiction:",High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#tautology-or-contradiction,0.7994511127471924,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_add.sol,Version,Version constraint ^0.4.18 contains known severe issues (https://solidity.readthedocs.io/en/latest/bugs.html),High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#incorrect-versions-of-solidity,0.7994511127471924,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_add.sol,Parameter,"Parameter Token.transfer(address,uint256)._to (smartbugs-dataset/arithmetic/token.sol#18) is not in mixedCase",High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#conformance-to-solidity-naming-conventions,0.7994511127471924,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_1.sol,TimeLock,TimeLock.withdraw() (smartbugs-dataset/arithmetic/timelock.sol#25-31) uses timestamp for comparisons,Low,SWC-ID: https://swcregistry.io/docs/SWC-116,"Developers should write smart contracts with the notion that block values are not precise, and the use of them can lead to unexpected effects. Alterna-tively, they may make use of oracles. refer to https://swcregistry.io/docs/SWC-116/ ",https://github.com/crytic/slither/wiki/Detector-Documentation#block-timestamp,0.7881731986999512,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_1.sol,Version,Version constraint ^0.4.0 contains known severe issues (https://solidity.readthedocs.io/en/latest/bugs.html),High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,No description provided,0.7881731986999512,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_1.sol,Token,"Token.transfer(address,uint256) (smartbugs-dataset/arithmetic/token.sol#18-25) contains a tautology or contradiction:",High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#tautology-or-contradiction,0.7881731986999512,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_1.sol,Version,Version constraint ^0.4.18 contains known severe issues (https://solidity.readthedocs.io/en/latest/bugs.html),High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#incorrect-versions-of-solidity,0.7881731986999512,226.46217393875122
slither,smartbugs-dataset/arithmetic/integer_overflow_1.sol,Parameter,"Parameter Token.transfer(address,uint256)._to (smartbugs-dataset/arithmetic/token.sol#18) is not in mixedCase",High,SWC-ID: https://swcregistry.io/docs/SWC-116,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#conformance-to-solidity-naming-conventions,0.7881731986999512,226.46217393875122
slither,smartbugs-dataset/arithmetic/BECToken.sol,Version,Version constraint ^0.4.16 contains known severe issues (https://solidity.readthedocs.io/en/latest/bugs.html),High,SWC-ID: https://swcregistry.io/docs/SWC- ,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#incorrect-versions-of-solidity,0.5490450859069824,226.46217393875122
slither,smartbugs-dataset/arithmetic/BECToken.sol,Parameter,"Parameter BasicToken.transfer(address,uint256)._to (smartbugs-dataset/arithmetic/BECToken.sol#65) is not in mixedCase",High,SWC-ID: https://swcregistry.io/docs/SWC- ,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#conformance-to-solidity-naming-conventions,0.5490450859069824,226.46217393875122
slither,smartbugs-dataset/arithmetic/BECToken.sol,BecToken,BecToken.BecToken() (smartbugs-dataset/arithmetic/BECToken.sol#297-300) uses literals with too many digits:,High,SWC-ID: https://swcregistry.io/docs/SWC- ,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#too-many-digits,0.5490450859069824,226.46217393875122
slither,smartbugs-dataset/arithmetic/BECToken.sol,BecToken,BecToken.decimals (smartbugs-dataset/arithmetic/BECToken.sol#292) should be constant ,High,SWC-ID: https://swcregistry.io/docs/SWC- ,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#state-variables-that-could-be-declared-constant,0.5490450859069824,226.46217393875122
slither,smartbugs-dataset/arithmetic/BECToken.sol,batchTransfer,"batchTransfer(address[],uint256) should be declared external:",High,SWC-ID: https://swcregistry.io/docs/SWC- ,See description,https://github.com/crytic/slither/wiki/Detector-Documentation#public-function-that-could-be-declared-external,0.5490450859069824,226.46217393875122
mythril,smartbugs-dataset/arithmetic/token.sol,Token,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 13093 - 54039,9.09731912612915,226.46217393875122
mythril,smartbugs-dataset/arithmetic/token.sol,Token,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 13093 - 54039,9.09731912612915,226.46217393875122
mythril,smartbugs-dataset/arithmetic/token.sol,Token,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 13093 - 54039,9.09731912612915,226.46217393875122
mythril,smartbugs-dataset/arithmetic/overflow_single_tx.sol,IntegerOverflowSingleTransaction,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 6068 - 26163,52.721335887908936,226.46217393875122
mythril,smartbugs-dataset/arithmetic/overflow_single_tx.sol,IntegerOverflowSingleTransaction,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 6092 - 26187,52.721335887908936,226.46217393875122
mythril,smartbugs-dataset/arithmetic/overflow_single_tx.sol,IntegerOverflowSingleTransaction,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 6134 - 26229,52.721335887908936,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_minimal.sol,IntegerOverflowAdd,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 6019 - 26114,5.027501106262207,226.46217393875122
mythril,smartbugs-dataset/arithmetic/insecure_transfer.sol,IntegerOverflowMappingSym1,==== Exception State ====,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 64 - 159,7.061880111694336,226.46217393875122
mythril,smartbugs-dataset/arithmetic/insecure_transfer.sol,IntegerOverflowMappingSym1,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 6081 - 26366,7.061880111694336,226.46217393875122
mythril,smartbugs-dataset/arithmetic/timelock.sol,TimeLock,==== Dependence on predictable environment variable ====,Low,SWC-ID: https://swcregistry.io/docs/SWC-116,A control flow decision is made based on The block.timestamp environment variable.,Estimated Gas Usage: 1973 - 2448,18.4129900932312,226.46217393875122
mythril,smartbugs-dataset/arithmetic/timelock.sol,TimeLock,==== Transaction Order Dependence ====,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 8801 - 63842,18.4129900932312,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_1.sol,Overflow_Add,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 6024 - 26119,5.491621971130371,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_mapping_sym_1.sol,IntegerOverflowMappingSym1,==== Exception State ====,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 36 - 131,6.493376016616821,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_mapping_sym_1.sol,IntegerOverflowMappingSym1,==== Exception State ====,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 64 - 159,6.493376016616821,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_mapping_sym_1.sol,IntegerOverflowMappingSym1,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 6081 - 26366,6.493376016616821,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_mul.sol,IntegerOverflowMul,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 6021 - 26116,4.167489051818848,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_mul.sol,IntegerOverflowMappingSym1,==== Exception State ====,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 64 - 159,4.167489051818848,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_mul.sol,IntegerOverflowMappingSym1,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 6081 - 26366,4.167489051818848,226.46217393875122
mythril,smartbugs-dataset/arithmetic/tokensalechallenge.sol,TokenSaleChallenge,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 6147 - 26432,91.88037085533142,226.46217393875122
mythril,smartbugs-dataset/arithmetic/tokensalechallenge.sol,TokenSaleChallenge,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 6147 - 26432,91.88037085533142,226.46217393875122
mythril,smartbugs-dataset/arithmetic/tokensalechallenge.sol,TokenSaleChallenge,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 7879 - 62540,91.88037085533142,226.46217393875122
mythril,smartbugs-dataset/arithmetic/tokensalechallenge.sol,TokenSaleChallenge,==== Unprotected Ether Withdrawal ====,High,SWC-ID: https://swcregistry.io/docs/SWC-105,Any sender can withdraw Ether from the contract account.,Estimated Gas Usage: 7879 - 62540,91.88037085533142,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_multitx_multifunc_feasible.sol,IntegerOverflowMultiTxMultiFuncFeasible,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 6873 - 26968,4.140499114990234,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_multitx_multifunc_feasible.sol,Token,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 13093 - 54039,4.140499114990234,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_multitx_multifunc_feasible.sol,Token,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 13093 - 54039,4.140499114990234,226.46217393875122
mythril,smartbugs-dataset/arithmetic/BECToken.sol,PausableToken,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 24463 - 91369,219.45790719985962,226.46217393875122
mythril,smartbugs-dataset/arithmetic/BECToken.sol,TokenSaleChallenge,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 6147 - 26432,219.45790719985962,226.46217393875122
mythril,smartbugs-dataset/arithmetic/BECToken.sol,TokenSaleChallenge,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 7879 - 62540,219.45790719985962,226.46217393875122
mythril,smartbugs-dataset/arithmetic/BECToken.sol,TokenSaleChallenge,==== Unprotected Ether Withdrawal ====,High,SWC-ID: https://swcregistry.io/docs/SWC-105,Any sender can withdraw Ether from the contract account.,Estimated Gas Usage: 7879 - 62540,219.45790719985962,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_multitx_onefunc_feasible.sol,IntegerOverflowMultiTxOneFuncFeasible,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 6873 - 26968,3.9048092365264893,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_multitx_onefunc_feasible.sol,Token,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 13093 - 54039,3.9048092365264893,226.46217393875122
mythril,smartbugs-dataset/arithmetic/integer_overflow_multitx_onefunc_feasible.sol,Token,==== Integer Arithmetic Bugs ====,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 13093 - 54039,3.9048092365264893,226.46217393875122
